episode,reward,success_rate,qscore
4687,1.9366625547409058,1,11.17
4688,1.999143123626709,1,11.76
4689,1.9933266639709473,1,11.7
4690,1.9833989143371582,1,11.61
4691,1.9867658615112305,1,11.64
4692,1.7608110904693604,1,9.72
4693,1.843545913696289,1,11.47
4694,1.3818988800048828,1,8.52
4695,1.885680079460144,1,11.84
4696,1.548702359199524,1,8.45
4697,2.0,1,11.87
4698,2.0,1,12.0
4699,1.8015186786651611,1,10.93
4700,1.82289719581604,1,11.24
4701,1.9581974744796753,1,11.39
4702,2.0,1,11.77
4703,1.954991340637207,1,11.35
4704,1.9975086450576782,1,11.74
4705,1.9822266101837158,1,11.6
4706,2.0,1,11.83
4707,2.0,1,11.95
4708,2.0,1,11.82
4709,1.9935765266418457,1,11.7
4710,1.9868133068084717,1,11.64
4711,1.4256025552749634,1,7.54
4712,1.9717878103256226,1,11.49
4713,1.9982613325119019,1,11.74
4714,1.9816726446151733,1,11.6
4715,2.0,1,11.96
4716,1.9840977191925049,1,11.61
4717,1.469286322593689,1,6.93
4718,1.6272633075714111,1,9.13
4719,2.0,1,11.9
4720,1.8515629768371582,1,11.53
4721,2.0,1,11.83
4722,1.9920440912246704,1,11.69
4723,2.0,1,12.0
4724,1.7505028247833252,1,11.14
4725,2.0,1,11.77
4726,1.9902914762496948,1,11.68
4727,1.759537696838379,1,9.62
4728,1.998449683189392,1,11.75
4729,1.9835418462753296,1,11.61
4730,1.9047141075134277,1,12.0
4731,1.9991028308868408,1,11.75
4732,1.9573959112167358,1,11.38
4733,2.0,1,11.85
4734,1.9566890001296997,1,11.37
4735,1.9976240396499634,1,11.74
4736,1.944732666015625,1,11.25
4737,1.8123728036880493,1,11.74
4738,1.8098722696304321,1,11.03
4739,2.0,1,11.91
4740,1.9075311422348022,1,10.95
4741,1.9888794422149658,1,11.66
4742,1.9749071598052979,1,11.54
4743,1.868219017982483,1,11.68
4744,1.9870941638946533,1,11.64
4745,2.0,1,12.0
4746,1.7413779497146606,1,11.04
4747,2.0,1,11.76
4748,1.980444312095642,1,11.59
4749,1.7688924074172974,1,9.59
4750,2.0,1,11.9
4751,1.8828614950180054,1,11.81
4752,2.0,1,11.91
4753,1.8831713199615479,1,11.81
4754,1.6709846258163452,1,8.23
4755,1.9946175813674927,1,11.71
4756,1.948757290840149,1,11.29
4757,1.8651739358901978,1,11.65
4758,2.0,1,11.95
4759,1.9768763780593872,1,11.55
4760,1.8082817792892456,1,10.99
4761,1.9845181703567505,1,11.62
4762,1.3306912183761597,1,6.84
4763,1.9805908203125,1,11.59
4764,1.8148975372314453,1,11.06
4765,1.7942129373550415,1,10.87
4766,1.9895093441009521,1,11.67
4767,1.9956289529800415,1,11.72
4768,2.0,1,11.93
4769,1.5418263673782349,1,8.98
4770,1.9914524555206299,1,11.69
4771,2.0,1,11.78
4772,1.8902276754379272,1,10.78
4773,2.0,1,11.85
4774,2.0,1,11.87
4775,1.9267181158065796,1,11.09
4776,2.0,1,11.81
4777,1.9930262565612793,1,11.7
4778,2.0,1,11.78
4779,2.0,1,12.0
4780,1.9660770893096924,1,11.45
4781,1.992624282836914,1,11.69
4782,1.6739403009414673,1,11.0
4783,2.0,1,12.0
4784,2.0,1,11.93
4785,2.0,1,11.79
4786,2.0,1,11.85
4787,2.0,1,11.77
4788,1.9860185384750366,1,11.64
4789,2.0,1,11.91
4790,1.9988259077072144,1,11.75
4791,2.0,1,11.99
4792,2.0,1,12.0
4793,1.8986886739730835,1,11.95
4794,2.0,1,11.92
4795,1.9693151712417603,1,11.49
4796,1.8037546873092651,1,10.99
4797,1.9793927669525146,1,11.58
4798,1.9780439138412476,1,11.57
4799,2.0,1,11.89
4800,1.8007766008377075,1,11.02
4801,2.0,1,11.94
4802,1.967280387878418,1,11.47
4803,2.0,1,11.82
4804,1.8495599031448364,1,11.52
4805,1.7370589971542358,1,11.63
4806,1.9666666984558105,1,11.46
4807,1.4983652830123901,1,7.52
4808,1.972403883934021,1,11.52
4809,1.8281280994415283,1,11.27
4810,1.9997844696044922,1,11.76
4811,2.0,1,11.87
4812,1.754042148590088,1,9.37
4813,1.997894048690796,1,11.74
4814,1.828864574432373,1,11.31
4815,1.9708425998687744,1,11.5
4816,1.3679821491241455,1,6.46
4817,1.699798583984375,1,11.3
4818,1.8428497314453125,1,11.46
4819,2.0,1,11.97
4820,1.998897910118103,1,11.75
4821,2.0,1,12.0
4822,1.993185043334961,1,11.7
4823,1.873019814491272,1,10.63
4824,2.0,1,12.0
4825,1.801876425743103,1,10.97
4826,1.9563761949539185,1,11.36
4827,2.0,1,11.99
4828,2.0,1,11.77
4829,2.0,1,11.78
4830,1.4252374172210693,1,5.44
4831,1.9821463823318481,1,11.6
4832,1.9893441200256348,1,11.67
4833,2.0,1,11.98
4834,1.9981623888015747,1,11.74
4835,1.9730192422866821,1,11.51
4836,1.782869577407837,1,10.81
4837,1.2729110717773438,1,7.27
4838,1.9519884586334229,1,11.33
4839,1.407535195350647,1,7.24
4840,1.9354387521743774,1,11.16
4841,1.9874701499938965,1,11.65
4842,1.9500738382339478,1,11.3
4843,1.8750176429748535,1,11.74
4844,1.9500701427459717,1,11.3
4845,1.8033640384674072,1,10.94
4846,1.8005731105804443,1,10.95
4847,2.0,1,11.85
4848,1.9224482774734497,1,11.08
4849,1.9946860074996948,1,11.72
4850,1.877984642982483,1,11.77
4851,2.0,1,11.93
4852,1.3677606582641602,1,5.02
4853,1.977200984954834,1,11.55
4854,1.957760214805603,1,11.38
4855,1.8928582668304443,1,11.9
4856,1.9904283285140991,1,11.68
4857,1.9919146299362183,1,11.69
4858,2.0,1,11.89
4859,2.0,1,11.88
4860,2.0,1,11.84
4861,1.9673675298690796,1,11.47
4862,2.0,1,11.77
4863,1.8529218435287476,1,11.54
4864,1.4700417518615723,1,6.98
4865,1.8069157600402832,1,11.69
4866,2.0,1,12.0
4867,1.2783699035644531,1,4.17
4868,1.9860681295394897,1,11.64
4869,1.7608903646469116,1,9.63
4870,1.4408836364746094,1,5.81
4871,1.8188250064849854,1,11.2
4872,2.0,1,11.91
4873,1.75990891456604,1,11.27
4874,1.9660472869873047,1,11.46
4875,1.999935507774353,1,11.76
4876,2.0,1,11.85
4877,2.0,1,11.82
4878,1.735403060913086,1,10.87
4879,1.981514573097229,1,11.6
4880,1.998879075050354,1,11.75
4881,1.4289873838424683,1,5.55
4882,1.875069499015808,1,11.74
4883,1.9959332942962646,1,11.72
4884,1.5403540134429932,1,8.23
4885,2.0,1,11.93
4886,1.9832005500793457,1,11.6
4887,1.6969174146652222,1,10.51
4888,1.9919743537902832,1,11.69
4889,1.7612982988357544,1,9.64
4890,1.9913064241409302,1,11.69
4891,2.0,1,12.0
4892,1.7550551891326904,1,9.57
4893,1.9337528944015503,1,11.14
4894,2.0,1,11.9
4895,1.5987648963928223,1,9.04
4896,1.5100659132003784,1,8.74
4897,2.0,1,11.78
4898,1.9913371801376343,1,11.69
4899,1.9972233772277832,1,11.74
4900,1.9643476009368896,1,11.44
4901,2.0,1,11.9
4902,1.6346452236175537,1,7.94
4903,1.8577775955200195,1,11.59
4904,1.7805898189544678,1,9.84
4905,2.0,1,11.85
4906,1.9618312120437622,1,11.41
4907,2.0,1,11.99
4908,2.0,1,11.83
4909,2.0,1,11.88
4910,1.424013614654541,1,5.4
4911,1.9879891872406006,1,11.65
4912,1.7066138982772827,1,10.8
4913,2.0,1,11.94
4914,2.0,1,12.0
4915,2.0,1,12.0
4916,1.9846627712249756,1,11.63
4917,1.9613168239593506,1,11.42
4918,1.996800422668457,1,11.73
4919,1.974212646484375,1,11.52
4920,2.0,1,11.8
4921,1.9386823177337646,1,11.76
4922,2.0,1,11.9
4923,2.0,1,11.84
4924,2.0,1,11.84
4925,2.0,1,11.98
4926,1.963530421257019,1,11.44
4927,2.0,1,11.93
4928,2.0,1,11.86
4929,1.9680149555206299,1,11.47
4930,1.8128888607025146,1,11.14
4931,1.7929965257644653,1,10.92
4932,2.0,1,12.0
4933,2.0,1,11.9
4934,1.7513105869293213,1,10.17
4935,1.8059810400009155,1,10.98
4936,1.8021503686904907,1,11.64
4937,1.611587643623352,1,8.87
4938,1.7477359771728516,1,9.45
4939,1.8782950639724731,1,11.77
4940,1.9945099353790283,1,11.71
4941,2.0,1,11.91
4942,1.9743841886520386,1,11.53
4943,1.4625523090362549,1,6.78
4944,2.0,1,11.82
4945,1.9793753623962402,1,11.57
4946,1.9832950830459595,1,11.61
4947,2.0,1,12.0
4948,2.0,1,11.8
4949,1.9375189542770386,1,11.22
4950,1.9957048892974854,1,11.72
4951,1.8277899026870728,1,10.2
4952,1.9803471565246582,1,11.59
4953,2.0,1,11.95
4954,1.9900299310684204,1,11.67
4955,1.9962563514709473,1,11.73
4956,1.9598280191421509,1,11.4
4957,1.4526585340499878,1,7.94
4958,2.0,1,11.79
4959,1.8750544786453247,1,10.64
4960,2.0,1,12.0
4961,2.0,1,11.92
4962,2.0,1,11.83
4963,1.9293920993804932,1,11.12
4964,1.9598196744918823,1,11.4
4965,1.979024887084961,1,11.57
4966,2.0,1,11.89
4967,1.984012484550476,1,11.61
4968,2.0,1,11.81
4969,1.9742283821105957,1,11.53
4970,2.0,1,11.91
4971,1.9827617406845093,1,11.6
4972,1.7611045837402344,1,10.53
4973,2.0,1,11.94
4974,1.999169945716858,1,11.76
4975,1.9901154041290283,1,11.67
4976,1.3145339488983154,1,8.51
4977,1.9214364290237427,1,11.04
4978,1.8950800895690918,1,11.92
4979,2.0,1,11.83
4980,1.8661394119262695,1,11.66
4981,1.9167118072509766,1,10.99
4982,1.9925802946090698,1,11.69
4983,1.978582739830017,1,11.56
4984,1.99215567111969,1,11.69
4985,1.9853267669677734,1,11.63
4986,2.0,1,11.97
4987,2.0,1,11.81
4988,2.0,1,12.0
4989,1.8908601999282837,1,11.88
4990,2.0,1,11.83
4991,1.8929870128631592,1,11.9
4992,1.980685830116272,1,11.59
4993,1.9964302778244019,1,11.73
4994,1.984960913658142,1,11.63
4995,1.9277030229568481,1,11.1
4996,1.9519134759902954,1,11.33
4997,1.0817829370498657,1,5.64
4998,1.9785043001174927,1,11.57
4999,1.3338812589645386,1,8.24
5000,1.4318318367004395,1,5.63
5001,1.961151361465454,1,11.42
5002,1.9969395399093628,1,11.73
5003,2.0,1,12.0
5004,1.992958664894104,1,11.7
5005,2.0,1,11.9
5006,1.8907638788223267,1,11.88
5007,2.0,1,12.0
5008,1.9943302869796753,1,11.71
5009,1.9919477701187134,1,11.69
5010,1.990719199180603,1,11.68
5011,2.0,1,12.0
5012,1.9944647550582886,1,11.71
5013,1.9861316680908203,1,11.64
5014,2.0,1,11.98
5015,1.9914963245391846,1,11.68
5016,2.0,1,11.92
5017,1.970636010169983,1,11.5
5018,1.64613676071167,1,7.9
5019,1.9425770044326782,1,11.23
5020,1.9580858945846558,1,11.39
5021,2.0,1,11.79
5022,2.0,1,11.94
5023,2.0,1,11.8
5024,1.7465894222259521,1,9.45
5025,2.0,1,12.0
5026,1.7576396465301514,1,9.58
5027,1.993440866470337,1,11.7
5028,1.8807551860809326,1,10.7
5029,1.9630905389785767,1,11.43
5030,1.9861297607421875,1,11.64
5031,1.780521273612976,1,10.78
5032,1.988338828086853,1,11.65
5033,2.0,1,11.8
5034,2.0,1,11.84
5035,1.9718087911605835,1,11.51
5036,1.3063440322875977,1,9.58
5037,1.406557559967041,1,7.25
5038,1.9987558126449585,1,11.75
5039,2.0,1,12.0
5040,1.9861955642700195,1,11.63
5041,2.0,1,12.0
5042,1.9698525667190552,1,11.49
5043,2.0,1,11.95
5044,2.0,1,11.93
5045,1.9889860153198242,1,11.67
5046,1.8716936111450195,1,11.71
5047,1.9726020097732544,1,11.52
5048,2.0,1,11.82
5049,1.941976547241211,1,11.26
5050,1.8417834043502808,1,11.45
5051,2.0,1,12.0
5052,1.9635646343231201,1,11.44
5053,1.9961766004562378,1,11.73
5054,1.9897953271865845,1,11.67
5055,1.7454606294631958,1,9.43
5056,2.0,1,11.99
5057,1.9942587614059448,1,11.71
5058,1.5359715223312378,1,8.18
5059,2.0,1,11.8
5060,1.9430954456329346,1,11.23
5061,2.0,1,11.88
5062,2.0,1,11.86
5063,1.8252780437469482,1,11.85
5064,1.9963723421096802,1,11.73
5065,1.9912209510803223,1,11.69
5066,2.0,1,12.0
5067,2.0,1,11.94
5068,1.991750717163086,1,11.68
5069,2.0,1,11.95
5070,2.0,1,12.0
5071,2.0,1,11.84
5072,1.9922066926956177,1,11.69
5073,1.5305317640304565,1,8.15
5074,1.9775525331497192,1,11.55
5075,2.0,1,11.81
5076,1.9888737201690674,1,11.66
5077,1.9858938455581665,1,11.64
5078,1.5859135389328003,1,9.61
5079,1.8728911876678467,1,11.72
5080,1.8704071044921875,1,10.6
5081,1.9865617752075195,1,11.64
5082,1.7635231018066406,1,9.56
5083,1.9725804328918457,1,11.51
5084,1.9511905908584595,1,11.31
5085,1.8286638259887695,1,11.88
5086,2.0,1,11.9
5087,1.977669358253479,1,11.56
5088,1.984092116355896,1,11.62
5089,2.0,1,11.96
5090,2.0,1,11.83
5091,2.0,1,12.0
5092,1.982053518295288,1,11.59
5093,1.9972704648971558,1,11.74
5094,1.9983309507369995,1,11.75
5095,1.8615204095840454,1,10.52
5096,2.0,1,12.0
5097,2.0,1,11.92
5098,1.96774160861969,1,11.48
5099,1.8920671939849854,1,11.89
5100,2.0,1,11.95
5101,1.7388447523117065,1,11.65
5102,2.0,1,12.0
5103,1.8650578260421753,1,11.65
5104,2.0,1,11.78
5105,2.0,1,11.93
5106,1.7628461122512817,1,11.86
5107,2.0,1,11.97
5108,1.9015802145004272,1,11.97
5109,2.0,1,11.92
5110,2.0,1,11.79
5111,2.0,1,12.0
5112,2.0,1,11.86
5113,1.9704092741012573,1,11.49
5114,1.8515101671218872,1,11.53
5115,1.3106162548065186,1,6.51
5116,1.9802111387252808,1,11.58
5117,2.0,1,11.97
5118,1.8901633024215698,1,11.87
5119,2.0,1,12.0
5120,2.0,1,11.96
5121,1.2516424655914307,1,6.64
5122,1.9354108572006226,1,11.2
5123,1.6641991138458252,1,10.86
5124,1.9690625667572021,1,11.49
5125,1.3108570575714111,1,6.42
5126,1.5861767530441284,1,9.47
5127,1.9446465969085693,1,11.26
5128,2.0,1,11.8
5129,2.0,1,11.87
5130,2.0,1,11.79
5131,1.4423577785491943,1,7.82
5132,1.7499346733093262,1,11.1
5133,2.0,1,11.78
5134,1.8315495252609253,1,10.23
5135,1.9869683980941772,1,11.65
5136,1.9845128059387207,1,11.62
5137,1.9976470470428467,1,11.74
5138,1.9774470329284668,1,11.56
5139,1.5133000612258911,1,11.54
5140,1.892606496810913,1,11.89
5141,1.9540021419525146,1,11.35
5142,1.9713749885559082,1,11.5
5143,1.8011300563812256,1,10.92
5144,1.9802154302597046,1,11.59
5145,1.9865312576293945,1,11.65
5146,2.0,1,11.95
5147,2.0,1,11.88
5148,2.0,1,11.9
5149,2.0,1,11.76
5150,1.8244787454605103,1,11.25
5151,1.7504949569702148,1,9.5
5152,1.4412143230438232,1,5.84
5153,1.9670288562774658,1,11.47
5154,1.342163324356079,1,4.27
5155,1.9869850873947144,1,11.65
5156,1.9150277376174927,1,10.98
5157,1.7729812860488892,1,10.69
5158,1.9712766408920288,1,11.5
5159,1.9758039712905884,1,11.54
5160,1.9939104318618774,1,11.7
5161,1.9864780902862549,1,11.64
5162,2.0,1,11.77
5163,1.9442557096481323,1,11.26
5164,2.0,1,11.84
5165,1.8978376388549805,1,11.94
5166,1.8461403846740723,1,10.33
5167,1.3702552318572998,1,6.35
5168,2.0,1,11.83
5169,2.0,1,11.97
5170,2.0,1,11.9
5171,1.9914937019348145,1,11.68
5172,2.0,1,11.88
5173,1.9864484071731567,1,11.64
5174,2.0,1,11.86
5175,1.9995779991149902,1,11.76
5176,2.0,1,11.77
5177,1.9807565212249756,1,11.59
5178,2.0,1,11.81
5179,1.974057674407959,1,11.53
5180,1.9940530061721802,1,11.71
5181,1.3258470296859741,1,6.79
5182,2.0,1,11.87
5183,1.9880545139312744,1,11.66
5184,1.87881600856781,1,11.77
5185,2.0,1,11.9
5186,1.8448765277862549,1,10.35
5187,1.6605870723724365,1,10.88
5188,2.0,1,11.99
5189,1.9897360801696777,1,11.67
5190,2.0,1,11.84
5191,1.8179690837860107,1,11.17
5192,1.561859130859375,1,10.03
5193,1.9917597770690918,1,11.69
5194,1.9741542339324951,1,11.53
5195,1.9578312635421753,1,11.38
5196,2.0,1,11.77
5197,2.0,1,11.92
5198,2.0,1,11.77
5199,1.9656072854995728,1,11.43
5200,1.9752615690231323,1,11.54
5201,2.0,1,11.97
5202,2.0,1,11.88
5203,1.9605695009231567,1,11.41
5204,2.0,1,11.79
5205,2.0,1,11.86
5206,1.9785748720169067,1,11.56
5207,1.983588695526123,1,11.62
5208,1.36224365234375,1,7.59
5209,1.947241187095642,1,11.29
5210,1.930200219154358,1,11.1
5211,1.9867669343948364,1,11.64
5212,1.7047067880630493,1,10.62
5213,1.7024832963943481,1,10.11
5214,2.0,1,11.86
5215,1.8555608987808228,1,11.56
5216,2.0,1,11.81
5217,2.0,1,11.99
5218,1.9720075130462646,1,11.52
5219,1.3585195541381836,1,7.54
5220,1.9533268213272095,1,11.33
5221,1.856142520904541,1,11.57
5222,1.9967306852340698,1,11.73
5223,1.9639064073562622,1,11.43
5224,2.0,1,12.0
5225,2.0,1,11.9
5226,2.0,1,11.84
5227,2.0,1,11.97
5228,1.9704607725143433,1,11.5
5229,2.0,1,12.0
5230,2.0,1,11.89
5231,1.9580801725387573,1,11.38
5232,2.0,1,11.78
5233,2.0,1,11.8
5234,1.9980595111846924,1,11.74
5235,1.7066593170166016,1,8.86
5236,2.0,1,11.82
5237,1.9996498823165894,1,11.76
5238,1.8951690196990967,1,11.92
5239,1.8022276163101196,1,10.93
5240,1.989993691444397,1,11.67
5241,1.9930227994918823,1,11.7
5242,1.8726091384887695,1,11.72
5243,2.0,1,11.91
5244,1.7034459114074707,1,9.69
5245,1.9316685199737549,1,11.16
5246,1.9968130588531494,1,11.73
5247,1.7992531061172485,1,11.62
5248,1.957792043685913,1,11.39
5249,1.9788116216659546,1,11.57
5250,2.0,1,12.0
5251,1.9855904579162598,1,11.63
5252,2.0,1,11.88
5253,1.8546358346939087,1,11.56
5254,1.9889631271362305,1,11.66
5255,1.5696049928665161,1,9.44
5256,1.9887839555740356,1,11.66
5257,2.0,1,11.86
5258,1.3031197786331177,1,6.31
5259,1.8044296503067017,1,10.96
5260,2.0,1,12.0
5261,2.0,1,11.96
5262,1.994040846824646,1,11.71
5263,2.0,1,11.94
5264,1.9787907600402832,1,11.56
5265,2.0,1,11.8
5266,1.928171157836914,1,11.11
5267,2.0,1,11.91
5268,1.96096932888031,1,11.41
5269,2.0,1,11.83
5270,1.9966051578521729,1,11.73
5271,2.0,1,11.88
5272,1.9716439247131348,1,11.51
5273,1.5456267595291138,1,9.22
5274,2.0,1,11.92
5275,1.967835783958435,1,11.47
5276,1.9636738300323486,1,11.43
5277,2.0,1,11.98
5278,2.0,1,11.83
5279,2.0,1,11.78
5280,2.0,1,12.0
5281,1.9291539192199707,1,11.12
5282,1.998110055923462,1,11.75
5283,1.3723064661026,1,6.34
5284,1.8131617307662964,1,10.17
5285,2.0,1,11.99
5286,2.0,1,11.93
5287,2.0,1,11.9
5288,1.991300344467163,1,11.68
5289,2.0,1,12.0
5290,2.0,1,11.96
5291,1.5753607749938965,1,9.23
5292,1.943962574005127,1,11.26
5293,2.0,1,11.85
5294,2.0,1,11.77
5295,1.6353949308395386,1,10.06
5296,1.9964542388916016,1,11.73
5297,2.0,1,12.0
5298,1.2819148302078247,1,4.31
5299,1.7792885303497314,1,10.9
5300,1.9734292030334473,1,11.52
5301,1.8631221055984497,1,11.64
5302,2.0,1,11.99
5303,1.9947736263275146,1,11.71
5304,2.0,1,11.91
5305,1.5624058246612549,1,8.6
5306,1.9259346723556519,1,11.08
5307,2.0,1,11.85
5308,1.97061288356781,1,11.48
5309,2.0,1,11.93
5310,1.9179487228393555,1,11.01
5311,2.0,1,11.9
5312,2.0,1,11.83
5313,2.0,1,11.79
5314,2.0,1,12.0
5315,1.7318286895751953,1,10.91
5316,1.7081106901168823,1,10.68
5317,1.2965946197509766,1,6.21
5318,1.440267562866211,1,7.77
5319,1.9710667133331299,1,11.51
5320,1.8964020013809204,1,11.93
5321,2.0,1,11.87
5322,2.0,1,11.79
5323,2.0,1,11.98
5324,2.0,1,11.85
5325,1.9496873617172241,1,11.31
5326,2.0,1,11.79
5327,2.0,1,11.83
5328,1.893117904663086,1,11.9
5329,1.9274836778640747,1,11.11
5330,1.349448561668396,1,4.55
5331,1.9603345394134521,1,11.4
5332,2.0,1,11.81
5333,1.9799165725708008,1,11.57
5334,1.7420517206192017,1,10.22
5335,1.8050464391708374,1,11.01
5336,1.9602351188659668,1,11.4
5337,1.9716260433197021,1,11.51
5338,1.9593305587768555,1,11.39
5339,1.893008828163147,1,11.9
5340,1.9878474473953247,1,11.65
5341,2.0,1,12.0
5342,2.0,1,11.89
5343,2.0,1,11.95
5344,1.9996839761734009,1,11.76
5345,1.9794355630874634,1,11.58
5346,1.9745246171951294,1,11.54
5347,1.9480215311050415,1,11.28
5348,2.0,1,11.77
5349,2.0,1,12.0
5350,1.968862533569336,1,11.49
5351,1.98602294921875,1,11.64
5352,1.881190538406372,1,11.8
5353,2.0,1,11.82
5354,1.9955631494522095,1,11.72
5355,1.6872297525405884,1,10.33
5356,2.0,1,12.0
5357,1.9800831079483032,1,11.58
5358,1.740976333618164,1,9.35
5359,1.981681227684021,1,11.6
5360,1.994512677192688,1,11.71
5361,1.8282356262207031,1,11.88
5362,2.0,1,11.89
5363,1.9925432205200195,1,11.69
5364,2.0,1,11.84
5365,1.5883005857467651,1,7.28
5366,2.0,1,11.82
5367,1.7033308744430542,1,10.77
5368,1.9945378303527832,1,11.71
5369,1.942220687866211,1,11.22
5370,1.9956638813018799,1,11.72
5371,2.0,1,12.0
5372,1.9783251285552979,1,11.56
5373,1.9908212423324585,1,11.68
5374,1.930477499961853,1,11.11
5375,1.9960850477218628,1,11.73
5376,1.9998670816421509,1,11.76
5377,2.0,1,11.89
5378,1.983708381652832,1,11.61
5379,2.0,1,11.96
5380,2.0,1,11.85
5381,1.3435055017471313,1,4.33
5382,2.0,1,11.9
5383,2.0,1,11.91
5384,2.0,1,11.79
5385,2.0,1,11.86
5386,1.4565603733062744,1,6.83
5387,2.0,1,11.8
5388,1.9198224544525146,1,11.03
5389,2.0,1,11.93
5390,1.9586689472198486,1,11.38
5391,1.8965719938278198,1,11.93
5392,1.9928152561187744,1,11.69
5393,2.0,1,11.9
5394,2.0,1,11.84
5395,2.0,1,11.95
5396,2.0,1,11.84
5397,1.6558963060379028,1,10.3
5398,1.392441987991333,1,5.46
5399,1.974916696548462,1,11.54
5400,1.9900264739990234,1,11.67
5401,2.0,1,11.99
5402,2.0,1,11.8
5403,1.9648481607437134,1,11.44
5404,1.9907348155975342,1,11.68
5405,1.9831682443618774,1,11.62
5406,2.0,1,11.88
5407,1.2264206409454346,1,6.24
5408,2.0,1,12.0
5409,1.9817739725112915,1,11.6
5410,1.9736812114715576,1,11.51
5411,1.9547293186187744,1,11.36
5412,2.0,1,11.81
5413,1.9877040386199951,1,11.66
5414,1.9587548971176147,1,11.39
5415,2.0,1,11.9
5416,1.9770194292068481,1,11.56
5417,1.9919407367706299,1,11.69
5418,2.0,1,11.89
5419,1.9851337671279907,1,11.63
5420,1.896575927734375,1,11.93
5421,1.9584863185882568,1,11.38
5422,1.8982677459716797,1,11.94
5423,2.0,1,11.82
5424,2.0,1,11.83
5425,1.7365401983261108,1,9.2
5426,1.8486701250076294,1,11.5
5427,2.0,1,11.95
5428,1.9917031526565552,1,11.68
5429,1.9988021850585938,1,11.75
5430,2.0,1,11.9
5431,2.0,1,11.95
5432,2.0,1,12.0
5433,1.739023208618164,1,11.03
5434,1.7616097927093506,1,11.28
5435,1.823922038078308,1,11.3
5436,2.0,1,11.78
5437,2.0,1,11.96
5438,1.8119419813156128,1,10.13
5439,1.9878326654434204,1,11.65
5440,1.9355376958847046,1,11.16
5441,1.7897764444351196,1,10.98
5442,2.0,1,11.96
5443,1.9914685487747192,1,11.68
5444,1.761168360710144,1,9.65
5445,1.9988529682159424,1,11.74
5446,1.9955946207046509,1,11.73
5447,1.985054850578308,1,11.63
5448,1.9507873058319092,1,11.31
5449,2.0,1,11.96
5450,1.877052903175354,1,11.76
5451,1.9913312196731567,1,11.68
5452,2.0,1,11.78
5453,1.986966609954834,1,11.65
5454,2.0,1,11.87
5455,1.7894002199172974,1,9.79
5456,2.0,1,11.84
5457,1.8920780420303345,1,11.89
5458,1.3374333381652832,1,7.12
5459,2.0,1,11.91
5460,1.8152635097503662,1,11.77
5461,1.9914124011993408,1,11.68
5462,1.989601969718933,1,11.67
5463,1.9556632041931152,1,11.36
5464,1.882351040840149,1,11.81
5465,1.96905517578125,1,11.48
5466,1.9506893157958984,1,11.31
5467,1.9921687841415405,1,11.69
5468,1.8821219205856323,1,11.8
5469,2.0,1,12.0
5470,1.8879503011703491,1,11.86
5471,2.0,1,11.85
5472,1.9461549520492554,1,11.28
5473,1.7974448204040527,1,10.93
5474,1.9705873727798462,1,11.5
5475,1.8728938102722168,1,10.63
5476,2.0,1,11.77
5477,2.0,1,11.84
5478,1.9330344200134277,1,11.17
5479,1.9482771158218384,1,11.28
5480,2.0,1,11.78
5481,1.9626648426055908,1,11.42
5482,1.124985694885254,1,5.19
5483,1.8518568277359009,1,11.53
5484,1.9443228244781494,1,11.26
5485,1.6360206604003906,1,7.84
5486,1.6264146566390991,1,9.18
5487,1.7955251932144165,1,9.86
5488,1.9476287364959717,1,11.28
5489,1.9967154264450073,1,11.73
5490,1.5258995294570923,1,8.05
5491,2.0,1,11.78
5492,1.9794014692306519,1,11.58
5493,2.0,1,11.88
5494,2.0,1,11.87
5495,1.984317660331726,1,11.62
5496,2.0,1,11.95
5497,2.0,1,11.86
5498,1.9933074712753296,1,11.7
5499,1.9952871799468994,1,11.72
5500,1.972142219543457,1,11.51
5501,1.362437129020691,1,4.9
5502,1.985474944114685,1,11.63
5503,2.0,1,11.89
5504,1.9941211938858032,1,11.71
5505,1.9531522989273071,1,11.34
5506,2.0,1,11.8
5507,1.8032314777374268,1,11.66
5508,2.0,1,11.85
5509,1.879203200340271,1,11.78
5510,1.5371527671813965,1,8.22
5511,1.9864888191223145,1,11.65
5512,1.7454153299331665,1,10.28
5513,1.9931104183197021,1,11.7
5514,2.0,1,12.0
5515,1.9243298768997192,1,11.07
5516,2.0,1,11.82
5517,1.842864990234375,1,11.45
5518,1.9957711696624756,1,11.72
5519,2.0,1,12.0
5520,1.9978986978530884,1,11.74
5521,1.9678349494934082,1,11.47
5522,1.9922393560409546,1,11.69
